Pressure [Pa],Velocity [m/s]
114144.692,0.59286575
113994.249,0.468305423
114001.037,0.325532307
114144.994,0.473695918
114150.189,0.328404007
113682.142,0.642737837
113680.88,0.77428665
113680.627,0.687638192
113678.538,0.767022006
113838.662,0.65176391
113837.64,0.775466461
113836.951,0.692942584
113833.883,0.766390978
113681.205,0.797627426
113679.201,0.578215992
113676.823,0.772229759
113676.848,0.525683256
113835.77,0.795200781
113833.321,0.532018621
113830.35,0.768335495
113827.226,0.474488727
113682.86,0.607630286
113680.971,0.757469925
113685.277,0.425770068
113682.032,0.610145945
113838.89,0.617808644
113837.046,0.758587076
113841.93,0.441466013
113837.781,0.62000131
113678.908,0.785403254
113677.571,0.635062861
113677.938,0.677227211
113677.03,0.603804001
113834.493,0.783749713
113832.101,0.598094001
113833.098,0.679411683
113831.368,0.578247655
113992.237,0.660835783
113992.363,0.775889253
113990.709,0.698206468
113988.012,0.765301118
114144.212,0.669895319
114145.765,0.775343537
114142.664,0.703417646
114141.309,0.764156602
113988.883,0.789570843
113986.26,0.485164438
113984.699,0.760403922
113980.02,0.424331886
114143.701,0.780478606
114141.581,0.438922391
114140.431,0.748292074
114137.169,0.374762637
113992.421,0.62761373
113992.402,0.759182422
113995.294,0.45703927
113993.016,0.628460195
114144.217,0.63728038
114146.718,0.75960291
114146.42,0.472465317
114146.163,0.636339733
113991.604,0.780265223
113989.327,0.55617973
113990.274,0.681010843
113989.754,0.547961861
114148.205,0.774725529
114145.232,0.510770234
114145.007,0.682843237
114146.005,0.513654503
113695.613,0.336600215
113685.139,0.452563496
113847.519,0.342556106
113841.146,0.459448679
113680.592,0.523699676
113678.436,0.476068976
113835.968,0.522529461
113833.944,0.456320038
113835.968,0.522529461
113833.944,0.456320038
114000.504,0.349228733
113996.887,0.465554945
114149.929,0.357011468
114147.81,0.472865899
113998.658,0.520879114
113993.434,0.432996529
113998.658,0.520879114
113993.434,0.432996529
114148.024,0.523052968
114146.265,0.409184162
114157.618,0.486080814
114148.564,0.391034658
114296.346,0.533245503
114294.832,0.59576327
114446.327,0.537741582
114443.367,0.599289422
114294.881,0.479730708
114299.891,0.338926592
114443.245,0.486531152
114447.065,0.352557966
114597.297,0.542140173
114592.185,0.60429145
114750.513,0.546660007
114747.498,0.604562521
114747.498,0.604562521
114591.961,0.494079777
114592.984,0.369917794
114743.127,0.501965486
114735.384,0.392735862
114294.981,0.678909509
114297.335,0.774739403
114292.751,0.708726439
114291.808,0.764047255
114444.799,0.687750411
114445.658,0.776198331
114441.187,0.714221549
114436.336,0.767669513
114300.364,0.7678656
114299.175,0.394197928
114296.27,0.732113598
114300.143,0.325959372
114457.818,0.745824692
114458.862,0.359410451
114450.813,0.708750427
114458.387,0.291113473
114294.402,0.647055457
114300.024,0.759832921
114296.153,0.487972333
114298.062,0.64402844
114443.458,0.65740577
114448.65,0.761452897
114444.47,0.504419996
114445.693,0.653100995
114305.81,0.766351229
114303.03,0.46249693
114302.411,0.682022522
114303.134,0.475100734
114465.22,0.748469117
114463.189,0.419645566
114456.273,0.673105385
114459.3,0.436226236
114596.01,0.695504722
114585.904,0.774372299
114591.841,0.719686645
114569.569,0.766850571
114752.421,0.701486339
114758.549,0.767787571
114750.326,0.72209428
114748.039,0.759761934
114648.443,0.514299532
114591.841,0.667495848
114588.945,0.760175768
114590.869,0.522589853
114586.643,0.657930368
114744.003,0.677244747
114755.85,0.753806827
114737.788,0.542985576
114743.616,0.658744677
114665.619,0.549723243
114745.931,0.399319343
114301.115,0.365805055
114297.079,0.480074845
114297.079,0.480074845
114449.56,0.376128291
114451.671,0.487132075
114451.671,0.487132075
114297.681,0.526326247
114300.583,0.384189278
114301.912,0.463195703
114305.475,0.348794373
114451.129,0.529542294
114454.515,0.35966766
114456.063,0.447801353
114457.948,0.312467843
114596.863,0.38812559
114600.617,0.494400603
114610.242,0.456351192
114745.931,0.399319343
114750.172,0.500070845
114764.967,0.435615544
114601.303,0.528290602
114601.494,0.334618465
114605.158,0.44234793
114608.236,0.281495346
114749.566,0.523362621
114754.322,0.308561881
114755.657,0.440755388
114757.367,0.253228796
113688.028,0.054530594
113673.924,0.08174476
113681.881,0.022656812
113675.297,0.079574402
113838.626,0.015730095
113830.369,0.076094967
113828.364,0.055934323
113829.172,0.076828212
113681.893,0.042463551
113678.75,0.06455481
113678.75,0.06455481
113835.2,0.046267372
113835.2,0.046267372
113833.125,0.060094714
113833.125,0.060094714
113685.148,0.125284996
113671.735,0.068348312
113678.496,0.154976238
113672.985,0.028747125
113840.212,0.081913594
113825.773,0.061583957
113834.705,0.132043869
113826.955,0.034333351
113679.235,0.048505126
113676.658,0.014520514
113836.026,0.045908565
113836.026,0.045908565
113834,0.007101105
113986.802,0.04107974
113984.815,0.074157435
113980.662,0.067542614
113984.356,0.075215373
114141.952,0.052015271
114140.04,0.073261551
114138.061,0.070599888
114140.477,0.069223163
113987.915,0.054144463
113987.915,0.054144463
113986.999,0.06115962
113998.481,0.00768496
114141.429,0.059556857
114152.165,0.005821731
114141.443,0.061479263
114147.536,0.0048899
113993.417,0.049226557
113983.543,0.057165529
113986.11,0.11459356
113984.382,0.035008134
114147.567,0.023243773
114141.342,0.056067857
114142.312,0.09925739
114140.903,0.029810281
113990.229,0.047127453
113990.229,0.047127453
113988.354,0.013378814
114143.197,0.049220531
114151.029,0.003411356
114144.286,0.023696102
113679.017,0.155657531
113676.38,0.011183446
113835.114,0.130793351
113831.224,0.006281702
113990.115,0.106927516
113988.683,0.008472139
113990.115,0.106927516
114145.498,0.085485953
114144.771,0.009806888
114145.498,0.085485953
113988.683,0.008472139
114144.771,0.009806888
114296.802,0.054130322
114296.087,0.068038305
114297.734,0.064668954
114296.652,0.05869426
114453.345,0.05852665
114448.313,0.06458377
114457.709,0.060640093
114450.223,0.053281484
114295.4,0.062896361
114301.89,0.003792035
114295.546,0.060863327
114298.937,0.007348225
114447.726,0.0678979
114452.379,0.002453964
114448.371,0.062854097
114450.667,0.014443156
114302.108,0.010061643
114298.198,0.051651313
114300.568,0.071838795
114297.856,0.029408424
114458.425,0.03250345
114451.764,0.043789561
114464.058,0.030033834
114453.893,0.031980047
114296.873,0.051736094
114301.931,0.000943791
114299.544,0.029977195
114449.786,0.054901565
114453.84,0.001754264
114452.793,0.037120354
114452.793,0.037120354
114667.717,0.069007501
114599.045,0.073027796
114605.369,0.010687993
114599.177,0.067144163
114603.106,0.022447371
114750.967,0.076572905
114756.412,0.024219959
114749.992,0.072018519
114753.774,0.031736345
114674.832,0.050433343
114601.163,0.057806737
114605.803,0.013098255
114604.152,0.047195191
114604.152,0.047195191
114751.62,0.062884868
114754.936,0.028086596
114752.381,0.059078565
114766.073,0.003249684
114302.774,0.071800007
114300.64,0.005313497
114314.866,0.021813803
114456.679,0.061909389
114456.377,0.007841355
114465.541,0.007495968
114310.174,0.009630849
114461.25,0.006800928
114608.034,0.037996053
114606.264,0.02748602
114611.604,0.002508421
114757.257,0.016412346
114755.938,0.046458097
114759.087,0.010801196
114755.938,0.046458097
114610.565,0.005966286
114756.841,0.018961433
115131.363,0.010618506
115130.377,0.013308057
115133.273,0.010892944
115134.33,0.015982988
115131.164,0.006393465
115128.158,0.052045094
115314.081,0.015848538
115312.221,0.012528333
115615.211,0.016233989
115615.577,0.010756843
115316.977,0.011435946
115316.134,0.01974456
115311.639,0.014628158
115311.49,0.038255983
115617.816,0.019036619
115619.423,0.017454811
115615.244,0.015851404
115612.31,0.037325343
115916.84,0.018039429
115916.307,0.017360843
116218.586,0.014346985
116217.824,0.025081401
115918.321,0.021411026
115918.896,0.025892755
115915.992,0.031735756
115915.552,0.047080932
116219.502,0.025513839
116219.747,0.033690859
116217.132,0.032347726
116216.67,0.04766387
115141.213,0.043022477
115163.512,0.036960347
115159.199,0.027159613
92388.4434,0.760543079
92610.0207,0.726976824
93048.0572,0.683878383
92678.8818,0.652274259
92221.6146,1.23404929
92189.0544,1.80102087
92326.101,1.19322048
92330.3119,1.79048018
92104.0295,1.43542757
92239.3927,1.37341887
92410.6629,1.14761061
92445.6852,1.77283528
92386.7634,1.10831555
92520.2737,1.74430944
92321.6722,1.29498536
92415.4737,1.19319562
115134.885,0.007267359
115131.14,0.023570996
115132.194,0.026035549
115107.775,0.046675304
92593.0204,0.446070213
93354.0521,0.23443107
115115.921,0.056953495
115092.673,0.064925536
115078.607,0.168236767
90746.9443,0.195493356
115147.078,0.083514703
115075.472,0.288298007
115049.183,0.488843052
114715.64,0.696352869
115130.062,0.0435019
115299.458,0.214788189
115136.544,0.03049443
115222.357,0.093765134
92296.8837,1.05279727
92670.4669,1.6934137
92841.6992,0.947372849
93192.8508,1.61431021
92383.7894,1.0625957
92879.3553,0.918564675
114650.599,0.077521186
89405.6596,0.923266028
92668.2808,1.5153361
120269.076,0.722066479
106673.428,0.71623612
119853.083,0.835513629
102331.702,1.06505254
114915.963,0.113901655
90121.08,0.767584868
117662.594,0.7971354
107896.972,0.708192613
116563.896,0.223411356
115715.259,0.598843727
115145.938,0.024116153
115145.938,0.024116153
115144.461,0.018838647
115144.241,0.032479046
115145.138,0.054236967
115113.716,0.108113393
115009.304,0.113418558
115148.491,0.029679018
115177.972,0.076735737
115148.221,0.033312198
115153.326,0.007406963
115158.985,0.010155871
115322.849,0.045690642
115624.023,0.023165737
115322.954,0.040966352
115324.587,0.017612353
115623.955,0.026871012
115625.758,0.005630043
115920.843,0.010440103
116220.944,0.015815481
115922.233,0.006320145
115921.713,0.007329652
116221.554,0.021450632
116221.751,0.023851326
115316.375,0.03186641
115311.645,0.036688385
115316.229,0.037512519
115301.155,0.050524856
115618.207,0.026297041
115615.492,0.034864584
115619.731,0.028680036
115609.977,0.059786587
115298.798,0.070167564
115272.277,0.135825373
115251.142,0.105571539
115142.112,0.271919121
115609.8,0.071542752
115591.242,0.096463156
115585.744,0.106734198
115536.021,0.153193902
115318.731,0.029863523
115286.795,0.072102685
115320.522,0.038469578
115310.373,0.067032798
115621.683,0.030073793
115614.421,0.052013303
115622.115,0.040274065
115608.002,0.079421207
115086.179,0.194359035
114648.897,0.401338698
115193.52,0.16777042
115009.001,0.288603118
115565.876,0.13951521
115478.965,0.13170614
115563.155,0.123538733
115486.276,0.172386047
115917.892,0.0343897
115915.444,0.044780917
115918.915,0.038673297
115914.425,0.061491777
116218.986,0.037298168
116216.995,0.046743687
116219.538,0.047433714
116216.339,0.061066976
116057.41,0.064972864
115919.835,0.04998452
115913.537,0.073326461
115920.006,0.056700704
115911.55,0.085074156
116220.309,0.060578292
116216.894,0.073913207
116220.714,0.06605475
116216.117,0.082699214
116044.251,0.069302205
115325.298,0.03138289
115623.192,0.039607525
115920.557,0.055963729
116221.014,0.063355934
115325.298,0.03138289
115321.771,0.036251841
115325.265,0.002759018
115324.907,0.026420575
115623.192,0.039607525
115617.161,0.069223818
115623.689,0.002693931
115623.877,0.029877323
115285.015,0.114654419
115222.212,0.153870048
115320.419,0.058245225
115323.333,0.04057244
115595.216,0.115199533
115558.286,0.141929811
115623.67,0.093172723
115616.783,0.092415525
115329.001,0.044190939
115626.878,0.023360948
115335.226,0.028129263
115339.621,0.012720294
115632.534,0.041676078
115634.241,0.039309225
115920.557,0.055963729
115917.262,0.08378789
115920.872,0.016695664
115918.354,0.05994406
116221.014,0.063355934
116218.676,0.089208004
116220.839,0.035652274
116218.719,0.074312218
116060.251,0.100091573
115919.153,0.024137314
116219.013,0.039849094
115920.378,0.068932228
115922.242,0.070721609
116219.19,0.084394496
116220.144,0.086271965
116520.938,0.010679432
116520.342,0.025641823
116823.417,0.00861794
116823.172,0.023420802
116520.334,0.02114029
116521.167,0.028239809
116519.799,0.029050554
116519.949,0.043484783
116823.436,0.008879186
116824.078,0.017116594
116822.888,0.02490428
116823.377,0.031618191
117125.82,0.007439558
117125.827,0.020584703
117428.323,0.005144818
117428.308,0.016609307
117126,0.005945747
117126.36,0.011316349
117125.977,0.020396054
117125.974,0.02026493
117428.45,0.001625648
117428.497,0.006301726
117428.377,0.016393332
117428.261,0.016377632
117730.498,0.002971554
117730.464,0.013856339
118032.582,0.001751988
118032.512,0.012554295
117730.61,0.000325207
117730.582,0.003895528
117730.455,0.013874939
117730.549,0.013527587
118032.513,0.000593671
118032.536,0.001989871
118032.466,0.012367719
118032.547,0.011316427
118334.605,0.001388627
118334.547,0.011931829
118636.531,0.001421418
118636.486,0.011900688
118334.478,0.000293333
118334.585,0.00054806
118334.477,0.011112957
118334.447,0.010183019
118636.394,0.000487653
118636.415,0.000268699
118636.426,0.010252386
118636.379,0.009592629
116521.882,0.017486814
116823.988,0.015461933
116522.648,0.028051993
116523.314,0.033762022
116824.527,0.026668325
116825.378,0.03352307
117126.302,0.011937703
117428.58,0.008608477
117126.779,0.021923357
117127.494,0.028677887
117428.911,0.018219376
117429.504,0.025146204
116520.725,0.03637278
116520.129,0.044273279
116521.157,0.048365067
116519.743,0.057638261
116823.307,0.033027566
116822.925,0.03933934
116823.603,0.04547016
116822.86,0.052235998
116670.474,0.043033456
116522.126,0.060626781
116520.828,0.071716847
116522.882,0.066028469
116521.633,0.080622327
116824.404,0.056911149
116825.311,0.06761612
116825.332,0.06283482
116826.442,0.077828269
116673.306,0.058896048
117125.921,0.028757378
117125.806,0.035521088
117126.153,0.041823413
117125.905,0.047608179
117428.365,0.025131195
117428.299,0.032313632
117428.532,0.038941818
117428.487,0.04439107
117277.22,0.040803132
117126.668,0.053324919
117127.063,0.064904252
117127.499,0.059706945
117128.37,0.077239091
117428.942,0.05051014
117429.379,0.064115925
117429.52,0.057402561
117430.843,0.078819312
117279.705,0.0758081
116522.858,0.064094656
116825.261,0.061942129
117127.743,0.059602121
117429.859,0.057744082
116522.858,0.064094656
116521.537,0.089212125
116522.436,0.041626068
116521.707,0.074407628
116825.261,0.061942129
116825.179,0.086760261
116824.977,0.043157875
116824.991,0.070231876
116672.153,0.095273671
116521.687,0.042542121
116824.814,0.041049432
116521.78,0.085198586
116522.155,0.087112044
116824.872,0.083928242
116825.189,0.084999732
117127.743,0.059602121
117127.784,0.085081881
117127.78,0.04176207
117127.678,0.067680088
117429.859,0.057744082
117430.133,0.0846067
117429.992,0.040320998
